Index	Moves	MoveID	CanUseMove	FType	FQuality	FCategory	FPower	FAccuracy	FPP	FPriority	FHitMin	FHitMax	FInflict	FInflictPercent	FRawInflictCount	FTurnMin	FTurnMax	FCritStage	FFlinch	FEffectSequence	FRecoil	FRawHealing	FRawTarget	FStat1	FStat2	FStat3	FStat1Stage	FStat2Stage	FStat3Stage	FStat1Percent	FStat2Percent	FStat3Percent	FStat1Duration	FStat2Duration	FStat3Duration	GigantamaxPower	Flag_MakesContact	Flag_Charge	Flag_Recharge	Flag_Protect	Flag_Reflectable	Flag_Snatch	Flag_Mirror	Flag_Punch	Flag_Sound	Flag_Gravity	Flag_Defrost	Flag_DistanceTriple	Flag_Heal	Flag_IgnoreSubstitute	Flag_FailSkyBattle	Flag_AnimateAlly	Flag_Dance	Flag_Metronome	SplinterModifier	Status_Fixated	Status_Obscured	Status_ObscuredDuration	Status_Primed	Status_PrimedDuration	Status_PrimedPercent	Status_StanceSwap	Status_StanceSwapDuration	Status_FutureCrit	Status_FutureCritDuration	Status_FutureCritStage	Flag_CureDrowsy	Flag_CureFrostbite	DamagePercentStatused	CanStyle	ActSpeedModUser	ActSpeedModUserAgile	ActSpeedModUserStrong	ActSpeedModTarget	ActSpeedModTargetAgile	AgilePower	AgileRawHealing	AgileTurnMax	AgileEffectDuration	AgileStatChangeDuration	StrongPower	StrongAccuracy	StrongCritStage	StrongInflictPercent	StrongStat1Percent	StrongTurnMax	StrongEffectDuration	StrongStatChangeDuration	StrongRecoil	StrongRawHealing	StrongSplinterModifier	Type	Quality	Category	Power	Accuracy	PP	Priority	HitMin	HitMax	Inflict	InflictPercent	TurnMin	TurnMax	CritStage	Flinch	EffectSequence	Recoil	Stat1	Stat2	Stat3	Stat1Stage	Stat2Stage	Stat3Stage	Stat1Percent	Stat2Percent	Stat3Percent	InflictCount	Healing	Target
256	Swallow	256	False	0	3	0	0	101	10	0	0	0	0	0	0	0	0	0	0	162	0	25	7	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	101	10	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	None	25	Self
257	Heat Wave	257	False	9	4	2	95	90	10	0	0	0	4	10	1	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	2	95	90	10	0	0	0	4	10	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	Permanent	None	AllAdjacentOpponents
258	Hail	258	False	14	10	0	0	101	10	0	0	0	0	0	0	0	0	0	0	164	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	101	10	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	None	None	SideAll
259	Torment	259	False	16	1	0	0	100	15	0	0	0	14	0	1	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	True	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	1	0	0	100	15	0	0	0	14	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	Permanent	None	AnyExceptSelf
260	Flatter	260	False	16	5	0	0	100	15	0	0	0	8	0	2	2	5	0	0	166	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	True	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	5	0	0	100	15	0	0	0	8	0	2	5	0	0	166	0	3	0	0	1	0	0	0	0	0	TurnCountSwitch	None	AnyExceptSelf
261	Will-O-Wisp	261	False	9	1	0	0	85	15	0	0	0	4	0	1	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	85	15	0	0	0	4	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	Permanent	None	AnyExceptSelf
262	Memento	262	False	16	13	0	0	100	10	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	13	0	0	100	10	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
263	Facade	263	False	0	0	1	70	100	20	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	70	100	20	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
264	Focus Punch	264	False	1	0	1	150	100	20	-3	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	True	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	150	100	20	-3	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
265	Smelling Salts	265	False	0	0	1	70	100	10	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	70	100	10	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
266	Follow Me	266	False	0	13	0	0	101	20	2	0	0	0	0	0	0	0	0	0	172	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	101	20	2	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	None	None	Self
267	Nature Power	267	False	0	13	0	0	101	20	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	101	20	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
268	Charge	268	False	12	2	0	0	101	20	0	0	0	0	0	0	0	0	0	0	174	0	0	7	4	0	0	1	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	101	20	0	0	0	0	0	0	0	0	0	174	0	4	0	0	1	0	0	0	0	0	None	None	Self
269	Taunt	269	False	16	13	0	0	100	20	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	True	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	13	0	0	100	20	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
270	Helping Hand	270	False	0	13	0	0	101	20	5	0	0	0	0	0	0	0	0	0	176	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	101	20	5	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	None	None	Ally
271	Trick	271	False	13	13	0	0	100	10	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	100	10	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
272	Role Play	272	False	13	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	101	10	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
273	Wish	273	False	0	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	179	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	101	10	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	None	None	Self
274	Assist	274	False	0	13	0	0	101	20	0	0	0	0	0	0	0	0	0	0	180	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	101	20	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	None	None	Self
275	Ingrain	275	False	11	1	0	0	101	20	0	0	0	23	0	1	0	0	0	0	181	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	101	20	0	0	0	23	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	Permanent	None	Self
276	Superpower	276	False	1	7	1	120	100	5	0	0	0	0	0	0	0	0	0	0	182	0	0	0	1	2	0	-1	-1	0	100	100	0	0	0	0	95	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	1	120	100	5	0	0	0	0	0	0	0	0	0	182	0	1	2	0	-1	-1	0	100	100	0	None	None	AnyExceptSelf
277	Magic Coat	277	False	13	13	0	0	101	15	4	0	0	0	0	0	0	0	0	0	183	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	101	15	4	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	None	None	Self
278	Recycle	278	False	0	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	184	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	101	10	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	None	None	Self
279	Revenge	279	False	1	0	1	60	100	10	-4	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	60	100	10	-4	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
280	Brick Break	280	False	1	0	1	75	100	15	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	75	100	15	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
281	Yawn	281	False	0	1	0	0	101	10	0	0	0	16	0	2	2	2	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	101	10	0	0	0	16	0	2	2	0	0	187	0	0	0	0	0	0	0	0	0	0	TurnCountSwitch	None	AnyExceptSelf
282	Knock Off	282	False	16	0	1	65	100	20	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	1	65	100	20	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
283	Endeavor	283	False	0	0	1	1	100	5	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	100	5	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
284	Eruption	284	False	9	0	2	150	100	5	0	0	0	0	0	0	0	0	0	0	190	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	150	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	150	100	5	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	None	None	AllAdjacentOpponents
285	Skill Swap	285	False	13	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	True	False	True	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	101	10	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
286	Imprison	286	False	13	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	192	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	0	101	10	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	None	None	Self
287	Refresh	287	False	0	13	0	0	101	20	0	0	0	0	0	0	0	0	0	0	193	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	101	20	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	None	None	Self
288	Grudge	288	False	7	13	0	0	101	5	0	0	0	0	0	0	0	0	0	0	194	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	13	0	0	101	5	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	None	None	Self
289	Snatch	289	False	16	13	0	0	101	10	4	0	0	0	0	0	0	0	0	0	195	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	13	0	0	101	10	4	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	None	None	Self
290	Secret Power	290	False	0	0	1	70	100	20	0	0	0	0	30	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	70	100	20	0	0	0	0	30	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
291	Dive	291	False	10	0	1	80	100	10	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	True	False	True	False	False	True	False	False	False	False	False	False	False	True	True	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	80	100	10	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
292	Arm Thrust	292	False	1	0	1	15	100	20	0	5	2	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	15	100	20	0	5	2	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
293	Camouflage	293	False	0	13	0	0	101	20	0	0	0	0	0	0	0	0	0	0	213	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	101	20	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	None	None	Self
294	Tail Glow	294	False	6	2	0	0	101	20	0	0	0	0	0	0	0	0	0	0	321	0	0	7	3	0	0	3	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	101	20	0	0	0	0	0	0	0	0	0	321	0	3	0	0	3	0	0	0	0	0	None	None	Self
295	Luster Purge	295	False	13	6	2	70	100	5	0	0	0	0	0	0	0	0	0	0	72	0	0	0	4	0	0	-1	0	0	50	0	0	0	0	0	120	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	6	2	70	100	5	0	0	0	0	0	0	0	0	0	72	0	4	0	0	-1	0	0	50	0	0	None	None	AnyExceptSelf
296	Mist Ball	296	False	13	6	2	70	100	5	0	0	0	0	0	0	0	0	0	0	71	0	0	0	3	0	0	-1	0	0	50	0	0	0	0	0	120	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	6	2	70	100	5	0	0	0	0	0	0	0	0	0	71	0	3	0	0	-1	0	0	50	0	0	None	None	AnyExceptSelf
297	Feather Dance	297	False	2	2	0	0	100	15	0	0	0	0	0	0	0	0	0	0	58	0	0	0	1	0	0	-2	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	True	True	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	100	15	0	0	0	0	0	0	0	0	0	58	0	1	0	0	-2	0	0	0	0	0	None	None	AnyExceptSelf
298	Teeter Dance	298	False	0	1	0	0	100	20	0	0	0	8	0	2	2	5	0	0	199	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	100	20	0	0	0	8	0	2	5	0	0	199	0	0	0	0	0	0	0	0	0	0	TurnCountSwitch	None	AllAdjacent
299	Blaze Kick	299	False	9	4	1	85	90	10	0	0	0	4	10	1	0	0	1	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	1	85	90	10	0	0	0	4	10	0	0	1	0	200	0	0	0	0	0	0	0	0	0	0	Permanent	None	AnyExceptSelf
300	Mud Sport	300	False	4	10	0	0	101	15	0	0	0	0	0	0	0	0	0	0	201	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0	0	101	15	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	None	None	SideAll
301	Ice Ball	301	True	14	0	1	40	90	20	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	1	0	0	0	0	0	0	0	0	0	0	False	False	0	1	0	0	5	0	3	30	0	0	0	0	50	100	0	0	0	0	0	0	0	0	0	14	0	1	40	90	20	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
302	Needle Arm	302	False	11	0	1	60	100	15	0	0	0	0	0	0	0	0	0	30	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	60	100	15	0	0	0	0	0	0	0	0	30	31	0	0	0	0	0	0	0	0	0	0	None	None	AnyExceptSelf
303	Slack Off	303	False	0	3	0	0	101	10	0	0	0	0	0	0	0	0	0	0	32	0	50	7	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	101	10	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	None	50	Self
304	Hyper Voice	304	False	0	0	2	90	100	10	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	True	False	False	False	False	True	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	90	100	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	None	None	AllAdjacentOpponents
305	Poison Fang	305	False	3	4	1	50	100	15	0	0	0	5	50	1	15	15	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	1	50	100	15	0	0	0	5	50	15	15	0	0	202	0	0	0	0	0	0	0	0	0	0	Permanent	None	AnyExceptSelf
306	Crush Claw	306	False	0	6	1	75	95	10	0	0	0	0	0	0	0	0	0	0	69	0	0	0	2	0	0	-1	0	0	50	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0	0	0	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	75	95	10	0	0	0	0	0	0	0	0	0	69	0	2	0	0	-1	0	0	50	0	0	None	None	AnyExceptSelf
